User ID,Username,Left Count,Right Count,Total Pair Matches,Total Earnings (Rs)
18916,user_9f37d97d75ff,0,0,0,0
18917,user_dedc5ac5298c,0,0,0,0
18918,user_9a46b7dcd30a,0,0,0,0
18919,user_9078d32ae827,0,0,0,0
18920,user_7d9c68561202,0,0,0,0
18921,user_d28e39f09add,0,0,0,0
18922,user_778a4657e110,0,0,0,0
18923,user_54ff0964860a,0,0,0,0
18924,user_e7472f77cddb,0,0,0,0
18925,user_6e089ba45867,0,0,0,0
18926,user_87ad474f1a90,0,0,0,0
18927,user_3f20f0fadf47,0,0,0,0
18928,user_ce545cee7785,0,0,0,0
18929,user_c3bb00a963e9,0,0,0,0
18930,user_3bffae2ab8a0,0,0,0,0
18931,user_81f45fcc7b24,0,0,0,0
18932,user_b943536945ed,0,0,0,0
18933,user_947d63015cfd,0,0,0,0
18934,user_46e9f8655b1e,0,0,0,0
18935,user_bd81e2a5fdfe,0,0,0,0
18936,user_d7850f11f50e,0,0,0,0
18937,user_3a1a1f9c8864,0,0,0,0
18938,user_81cb7898ce7f,0,0,0,0
18939,user_1767ba37a632,0,0,0,0
18940,user_a95cc82bdbe3,0,0,0,0
18941,user_2aecf79e8aea,0,0,0,0
18942,user_661c32b1b1d9,0,0,0,0
18943,user_a1ceb96e44ad,0,0,0,0
18944,user_a64fe208b7e5,0,0,0,0
18945,user_4f41f1dd57ff,0,0,0,0
18946,user_d6e02369c8aa,0,0,0,0
18947,user_e10686652140,0,0,0,0
18948,user_cd4d64ee4596,0,0,0,0
18949,user_8afedaca4661,0,0,0,0
18950,user_85491d83bd38,0,0,0,0
18951,user_2f48bafbdd0c,0,0,0,0
18952,user_fa4226283fc5,0,0,0,0
18953,user_24d78b5fcc7d,0,0,0,0
18954,user_19d2ccaac9d7,0,0,0,0
18955,user_7b298b5a1b87,0,0,0,0
18956,user_74d6cfd8e92e,0,0,0,0
18957,user_1ee54420cadf,0,0,0,0
18958,user_0f9c0de0fbb4,0,0,0,0
18959,user_1e098b6328bf,0,0,0,0
18960,user_b70b7adbed84,0,0,0,0
18961,user_aaf9f746f511,0,0,0,0
18962,user_b466e0748cd7,0,0,0,0
18963,user_a1436ed9a228,0,0,0,0
18964,user_bb30c4ad2d11,0,0,0,0
18965,user_6fd864194420,0,0,0,0
18966,user_477c3f1b33bc,0,0,0,0
18967,user_52766f502430,0,0,0,0
18968,user_20ef7677a65f,0,0,0,0
18969,user_8ddb993e7d68,0,0,0,0
18970,user_8c26f274e2d1,0,0,0,0
18971,user_369f4c555a1b,0,0,0,0
18972,user_942287457645,0,0,0,0
18973,user_c060dfb5f02d,0,0,0,0
18974,user_e3d574839aac,0,0,0,0
18975,user_db48f7e19e2a,0,0,0,0
18976,user_ea026b4fc81b,0,0,0,0
18977,user_026e6bcead06,0,0,0,0
18978,user_e06100898288,0,0,0,0
18979,user_bcb44806c657,0,0,0,0
18980,user_e733fe7da5e4,0,0,0,0
18981,user_56d2ee2c37f0,0,0,0,0
18982,user_ed62b9dd097c,0,0,0,0
18983,user_b58e2ad784c8,0,0,0,0
18984,user_849809f3997a,0,0,0,0
18985,user_0cc3940518d5,0,0,0,0
18986,user_22e982737893,0,0,0,0
18987,user_571d45b6d9c6,0,0,0,0
18988,user_cf90b08e2358,0,0,0,0
18989,user_1960631d7d2f,0,0,0,0
18990,user_30ffaaacbcb4,0,0,0,0
18991,user_1fb7cf57efbf,0,0,0,0
18992,user_589ed7c0c8b0,0,0,0,0
18993,user_8268c201c116,0,0,0,0
18994,user_511a312f10c5,0,0,0,0
18995,user_5183beef04ae,0,0,0,0
18996,user_aa6a49ea1394,0,0,0,0
18997,user_6c74afbb8c82,0,0,0,0
18998,user_4ceb623d8d9b,0,0,0,0
18999,user_f39009deffe2,0,0,0,0
19000,user_8b95ee6e9bad,0,0,0,0
19001,user_c4c7eb9a778a,0,0,0,0
19002,user_31c259abd492,0,0,0,0
19003,user_f714b5b06eb9,0,0,0,0
19004,user_550e38eb0002,0,0,0,0
19005,user_97c2d2e94b80,0,0,0,0
19006,user_e932d36dbe16,0,0,0,0
19007,user_b1825e0c07b3,0,0,0,0
19008,user_0f02d26cd8d9,0,0,0,0
19009,user_c968aacb8ee6,0,0,0,0
19010,user_58b1687f4b5c,0,0,0,0
19011,user_2eb360d8e432,0,0,0,0
19012,user_a8a26342a5a0,0,0,0,0
19013,user_64d56302f57e,0,0,0,0
19014,user_0b1db71d66d1,0,0,0,0
19015,user_a06008c1f6f9,0,0,0,0
19016,user_7358668e82ac,0,0,0,0
19017,user_84b847cae99d,0,0,0,0
19018,user_23f82d87773d,0,0,0,0
19019,user_34d7c3fbd40e,0,0,0,0
19020,user_06928040d350,0,0,0,0
19021,user_505ebc20130f,0,0,0,0
19022,user_9159148f3522,0,0,0,0
19023,user_938aa5043afb,0,0,0,0
19024,user_3c86fcf427cf,0,0,0,0
19025,user_bb633aa86068,0,0,0,0
19026,user_569b25690d12,0,0,0,0
19027,user_bbfde14bf447,0,0,0,0
19028,user_c8b26a11b9c1,0,0,0,0
19029,user_21d3c4192f4f,0,0,0,0
19030,user_f6d7b80e5e47,0,0,0,0
19031,user_e983ffd15c1b,0,0,0,0
19032,user_455f6ce94f1e,0,0,0,0
19033,user_e24afb90e51c,0,0,0,0
19034,user_c917bb00f4a2,0,0,0,0
19035,user_5ac8c2e75489,0,0,0,0
19036,user_856629fec368,0,0,0,0
19037,user_328f372674e7,0,0,0,0
19038,user_85cd926b5df3,0,0,0,0
19039,user_15b2d547bb1c,0,0,0,0
19040,user_6f2b86e57570,0,0,0,0
19041,user_377feea1fbc7,0,0,0,0
19042,user_9a43f8ed4d3b,0,0,0,0
19043,user_36f7b920d6c3,0,0,0,0
19044,user_e44fb0878709,0,0,0,0
19045,user_956f15b74426,0,0,0,0
19046,user_e0539021bd8a,0,0,0,0
19047,user_e7be36128bcd,0,0,0,0
19048,user_4ee3b9a85054,0,0,0,0
19049,user_1797906da928,0,0,0,0
19050,user_eac793aefc6b,0,0,0,0
19051,user_39c218bbee82,0,0,0,0
19052,user_623d6b470800,0,0,0,0
19053,user_9436beef97a2,0,0,0,0
19054,user_a79d05a72e46,0,0,0,0
19055,user_0e3f7b0cd259,0,0,0,0
19056,user_36a210d924f5,0,0,0,0
19057,user_16dc481b8ba9,0,0,0,0
19058,user_e9460c54aa0c,0,0,0,0
19059,user_00ee2ac079a0,0,0,0,0
19060,user_73d2250b0ed3,0,0,0,0
19061,user_38aa06e02325,0,0,0,0
19062,user_9e955a6b812d,0,0,0,0
19063,user_353309dae51f,0,0,0,0
19064,user_d0170a2eed5a,0,0,0,0
19065,user_d195a5c0ad98,0,0,0,0
19066,user_b4ad33bfa5fa,0,0,0,0
19067,user_72cee219cb2e,0,0,0,0
19068,user_44d0c8a2e15d,0,0,0,0
19069,user_d93c4965c015,0,0,0,0
19070,user_1086c2d74892,0,0,0,0
19071,user_06290f47b8d2,0,0,0,0
19072,user_50bc43fa737d,0,0,0,0
19073,user_4291b9fc11e7,0,0,0,0
19074,user_aba0de9ff0fc,0,0,0,0
19075,user_9959220614d2,0,0,0,0
19076,user_3680f36dc30e,0,0,0,0
19077,user_ac86eaddcacf,0,0,0,0
19078,user_087570724d0f,0,0,0,0
19079,user_4f4ff36948f7,0,0,0,0
19080,user_7fe27a0b5982,0,0,0,0
19081,user_bfd31b491da1,0,0,0,0
19082,user_7a247df6d00f,0,0,0,0
19083,user_71ffa6d5c9a1,0,0,0,0
19084,user_5d6450970963,0,0,0,0
19085,user_f68a5fe63a03,0,0,0,0
19086,user_648927f562b9,0,0,0,0
19087,user_1f256bdbb42d,0,0,0,0
19088,user_630baa7bcb79,0,0,0,0
19089,user_1f41ce4fd50b,0,0,0,0
19090,user_61177a0a6a08,0,0,0,0
19091,user_91696a0a66a4,0,0,0,0
19092,user_57eb5c993807,0,0,0,0
19093,user_0f88dbb2d19b,0,0,0,0
19094,user_a18a3e8ad8dc,0,0,0,0
19095,user_d1e5ff3216bd,0,0,0,0
19096,user_4f269962a34f,0,0,0,0
19097,user_54ccc8a51f9e,0,0,0,0
19098,user_0d88861d9ff5,0,0,0,0
19099,user_343fbd731514,0,0,0,0
19100,user_54c07f40c357,0,0,0,0
19101,user_0cc430888288,0,0,0,0
19102,user_2135ac349282,0,0,0,0
19103,user_335a74f0547d,0,0,0,0
19104,user_5fd8fbccdf1e,0,0,0,0
19105,user_8341367866d8,0,0,0,0
19106,user_35410ec8cccc,0,0,0,0
19107,user_1b9dfa560121,0,0,0,0
19108,user_b2b228061111,0,0,0,0
19109,user_60c04f964de9,0,0,0,0
19110,user_d45c93b4910e,0,0,0,0
19111,user_2b883cdf5f3d,0,0,0,0
19112,user_303c2eef74ec,0,0,0,0
19113,user_237800ca9d8d,0,0,0,0
19114,user_6d568ec3cdd3,0,0,0,0
19115,user_f5f1f9c0a98e,0,0,0,0
19116,user_d7619bd45467,0,0,0,0
19117,user_6503a3273b57,0,0,0,0
19118,user_3f54e7ee1301,0,0,0,0
19119,user_268369ad9330,0,0,0,0
19120,user_e8d01323185a,0,0,0,0
19121,user_a55fbfd50f10,0,0,0,0
19122,user_421cfeb2c5f5,0,0,0,0
19123,user_e276b2d5359f,0,0,0,0
19124,user_81fa3fc04920,0,0,0,0
19125,user_889c12516d04,0,0,0,0
19126,user_b55b18e58362,0,0,0,0
19127,user_791ae6f90308,0,0,0,0
19128,user_3def430f9e1a,0,0,0,0
19129,user_8a9c113a7b4f,0,0,0,0
19130,user_69a58b3c0767,0,0,0,0
19131,user_af487403b701,0,0,0,0
19132,user_ca0739ae2861,0,0,0,0
19133,user_5d1305b91bb3,0,0,0,0
19134,user_1d93f672bcb4,0,0,0,0
19135,user_4c37e2186ad6,0,0,0,0
19136,user_7ab2122a0b81,0,0,0,0
19137,user_2530fd668979,0,0,0,0
19138,user_0d181ba8fa42,0,0,0,0
19139,user_7347f62ddf97,0,0,0,0
19140,user_17570c314b0f,0,0,0,0
19141,user_97176a239240,0,0,0,0
19142,user_af021100510e,0,0,0,0
19143,user_dd9c5d5b5c00,0,0,0,0
19144,user_5250ec1d3766,0,0,0,0
19145,user_4bf9c571855e,0,0,0,0
19146,user_e9b6be2d8c9a,0,0,0,0
19147,user_6db41247168e,0,0,0,0
19148,user_994b8954ce8b,0,0,0,0
19149,user_7853042f601b,0,0,0,0
19150,user_b352b103eab4,0,0,0,0
19151,user_12dab3184677,0,0,0,0
19152,user_043208f6d98c,0,0,0,0
19153,user_e559f917053e,0,0,0,0
19154,user_9f5e2b4ab0da,0,0,0,0
19155,user_26ac96d9cd2a,0,0,0,0
19156,user_edf030e0e095,0,0,0,0
19157,user_8db5041432d2,0,0,0,0
19158,user_b4d140cb09c2,0,0,0,0
19159,user_48683feea1c4,0,0,0,0
19160,user_33f6a26c17a0,0,0,0,0
19161,user_dc01c67c2ad0,0,0,0,0
19162,user_8b063cea260f,0,0,0,0
19163,user_4451b0271af9,0,0,0,0
19164,user_754a206cc3b7,0,0,0,0
19165,user_d70f1ac920c6,0,0,0,0
19166,user_86b7efd46d87,0,0,0,0
19167,user_c31dba8953ab,0,0,0,0
19168,user_3bc690ce6b0b,0,0,0,0
19169,user_fe4818224ea5,0,0,0,0
19170,user_6bb2713a2da6,0,0,0,0
19171,user_d8280daa02f0,0,0,0,0
19172,user_8eeac0edf4f3,0,0,0,0
19173,user_885ab179972e,0,0,0,0
19174,user_855f98ded744,0,0,0,0
19175,user_6fef26d6e345,0,0,0,0
19176,user_94e729b5b9d0,0,0,0,0
19177,user_b8d54dfb476a,0,0,0,0
19178,user_9b042d8b8d75,0,0,0,0
19179,user_0be3200acf29,0,0,0,0
19180,user_7e933baf1434,0,0,0,0
19181,user_c417f24b85c4,0,0,0,0
19182,user_dc5caf016f9f,0,0,0,0
19183,user_23d60117e557,0,0,0,0
19184,user_6b0583aef61b,0,0,0,0
19185,user_4fe5248b1791,0,0,0,0
19186,user_3eb530259991,0,0,0,0
19187,user_02aeea92adc8,0,0,0,0
19188,user_9bab01506ecf,0,0,0,0
19189,user_b66c06210b97,0,0,0,0
19190,user_9b312089357b,0,0,0,0
19191,user_5458b14b91a1,0,0,0,0
19192,user_6d88244e6c9b,0,0,0,0
19193,user_b5ce722cc8f0,0,0,0,0
19194,user_a7ff4ba7b982,0,0,0,0
19195,user_3d11106cdfe5,0,0,0,0
19196,user_b6ec14f03ecf,0,0,0,0
19197,user_97cc2bfb4ec7,0,0,0,0
19198,user_52efbb2d91e6,0,0,0,0
19199,user_77971a243883,0,0,0,0
19200,user_729c3bd683a8,0,0,0,0
19201,user_55f2e8ec007b,0,0,0,0
19202,user_3c0647874e7a,0,0,0,0
19203,user_e476178a3a6e,0,0,0,0
19204,user_ca58d3943f17,0,0,0,0
19205,user_6512c40a60b6,0,0,0,0
19206,user_bc7b942e24e7,0,0,0,0
19207,user_a25a01f0ff71,0,0,0,0
19208,user_cd314de2e0da,0,0,0,0
19209,user_4fc793f1ea41,0,0,0,0
19210,user_6bc19a729daf,0,0,0,0
19211,user_cc5633a4136f,0,0,0,0
19212,user_1693b1f143cd,0,0,0,0
19213,user_0d0a3a80f77e,0,0,0,0
19214,user_48bbb2f7aa35,0,0,0,0
19215,user_c3c65e55f24b,0,0,0,0
19216,user_1a09a78ca9cd,0,0,0,0
19217,user_ba35c278f5ce,0,0,0,0
19218,user_ac5bb9b1f284,0,0,0,0
19219,user_b71046469630,0,0,0,0
19220,user_f0d0540acce9,0,0,0,0
19221,user_957dc5e09626,0,0,0,0
19222,user_af47c8bcafaa,0,0,0,0
19223,user_2009ce6253ad,0,0,0,0
19224,user_ae84b9d5a699,0,0,0,0
19225,user_495be0e297be,0,0,0,0
19226,user_e5babbc6fc3f,0,0,0,0
19227,user_33e788677453,0,0,0,0
19228,user_e3106715070a,0,0,0,0
19229,user_783e26502001,0,0,0,0
19230,user_f7b227cc8376,0,0,0,0
19231,user_6922275aab02,0,0,0,0
19232,user_79b403a11bae,0,0,0,0
19233,user_35558000c574,0,0,0,0
19234,user_1eb87fdcd75f,0,0,0,0
19235,user_6c07c5198cf0,0,0,0,0
19236,user_f72b5224c147,0,0,0,0
19237,user_6ce037c16ee1,0,0,0,0
19238,user_a1fa622bcd5b,0,0,0,0
19239,user_ce9d451337b1,0,0,0,0
19240,user_39417b08901c,0,0,0,0
19241,user_509727719328,0,0,0,0
19242,user_3acda6533a18,0,0,0,0
19243,user_03384b5dfdb8,0,0,0,0
19244,user_637e180ca44a,0,0,0,0
19245,user_056240e5aed4,0,0,0,0
19246,user_4a378c692225,0,0,0,0
19247,user_3bc79515e504,0,0,0,0
19248,user_a23988453e51,0,0,0,0
19249,user_195841d11b8a,0,0,0,0
19250,user_c74c33c21825,0,0,0,0
19251,user_82c758c9b749,0,0,0,0
19252,user_640de8738698,0,0,0,0
19253,user_e5b7de95caab,0,0,0,0
19254,user_6afcbead9ea1,0,0,0,0
19255,user_f3490e2a54d0,0,0,0,0
19256,user_62feb03bb3de,0,0,0,0
19257,user_4b555f9f58ee,0,0,0,0
19258,user_f1e2a2edda45,0,0,0,0
19259,user_d4b0260cfcb3,0,0,0,0
19260,user_06f76bb2752f,0,0,0,0
19261,user_59bbad76f326,0,0,0,0
19262,user_f80a09378af2,0,0,0,0
19263,user_eb767921676d,0,0,0,0
19264,user_c08a025ef6d9,0,0,0,0
19265,user_dc3f7574ae34,0,0,0,0
19266,user_69bc24a939ec,0,0,0,0
19267,user_a3f1ca4deae7,0,0,0,0
19268,user_ec6eacb3d0a6,0,0,0,0
19269,user_a90482a94833,0,0,0,0
19270,user_592cd1c93c53,0,0,0,0
19271,user_7b1274baa910,0,0,0,0
19272,user_88aae4118975,0,0,0,0
19273,user_48c9fa47681a,0,0,0,0
19274,user_96bb6b5665f5,0,0,0,0
19275,user_89bf85a5cb64,0,0,0,0
19276,user_b4130404bcbc,0,0,0,0
19277,user_2d0c00991fcf,0,0,0,0
19278,user_0602f28e6384,0,0,0,0
19279,user_977020791f29,0,0,0,0
19280,user_3a21738c1649,0,0,0,0
19281,user_6fa7ef7658cd,0,0,0,0
19282,user_d523e15f0831,0,0,0,0
19283,user_f294461bea9b,0,0,0,0
19284,user_3e26a9e44536,0,0,0,0
19285,user_f17a72840495,0,0,0,0
19286,user_3d0f7df61ce1,0,0,0,0
19287,user_50ab0df9413e,0,0,0,0
19288,user_600e76a2a408,0,0,0,0
19289,user_8fb141b9d6f2,0,0,0,0
19290,user_934e3e89e178,0,0,0,0
19291,user_34f11c72964f,0,0,0,0
19292,user_f5010dcd5931,0,0,0,0
19293,user_e4bc9a64d226,0,0,0,0
19294,user_a032e7cac276,0,0,0,0
19295,user_b54401377ddf,0,0,0,0
19296,user_add2c5629549,0,0,0,0
19297,user_c6b9195645fa,0,0,0,0
19298,user_608d9422f98a,0,0,0,0
19299,user_026df16eb403,0,0,0,0
19300,user_a9a17649d1ad,0,0,0,0
19301,user_59b2a60e3ef8,0,0,0,0
19302,user_4417281262eb,0,0,0,0
19303,user_0c594a881aeb,0,0,0,0
19304,user_80d827d9c5af,0,0,0,0
19305,user_e3e778c8ba3f,0,0,0,0
19306,user_63b0ac98919d,0,0,0,0
19307,user_989b14acee08,0,0,0,0
19308,user_30602621f105,0,0,0,0
19309,user_694625b0c6ba,0,0,0,0
19310,user_489cc2883def,0,0,0,0
19311,user_3cc3ffe74560,0,0,0,0
19312,user_debbd591713c,0,0,0,0
19313,user_0f839230d7ca,0,0,0,0
19314,user_74d5d8eb96ab,0,0,0,0
19315,user_6c49309dc353,0,0,0,0
19316,user_d6fce553bb97,0,0,0,0
19317,user_1c32a700d18b,0,0,0,0
19318,user_07a050ffb963,0,0,0,0
19319,user_a724ea6abcc3,0,0,0,0
19320,user_8dca46ec4d89,0,0,0,0
19321,user_d3b64d8b305f,0,0,0,0
19322,user_da75237218fb,0,0,0,0
19323,user_faf868fc82a7,0,0,0,0
19324,user_e51fe0036a71,0,0,0,0
19325,user_937073c6000e,0,0,0,0
19326,user_edea6bf735cf,0,0,0,0
19327,user_2d214270a27a,0,0,0,0
19328,user_fea7173f86b5,0,0,0,0
19329,user_76ab9213266b,0,0,0,0
19330,user_6dd1c0066df6,0,0,0,0
19331,user_293550f40e81,0,0,0,0
19332,user_2285250735db,0,0,0,0
19333,user_07f87deb3de5,0,0,0,0
19334,user_a51b534c4de1,0,0,0,0
19335,user_609bf965a293,0,0,0,0
19336,user_c3222abbb464,0,0,0,0
19337,user_70d1247e9488,0,0,0,0
19338,user_cd9aab12f6b9,0,0,0,0
19339,user_686c434f841b,0,0,0,0
19340,user_4d0cde63e7ab,0,0,0,0
19341,user_3197f1b8e975,0,0,0,0
19342,user_ecfd76dc9669,0,0,0,0
19343,user_0595ed015b4f,0,0,0,0
19344,user_325731a62612,0,0,0,0
19345,user_0ab12dbf074a,0,0,0,0
19346,user_834a3251d23f,0,0,0,0
19347,user_b9d4845f2b08,0,0,0,0
19348,user_41bd6f8abf77,0,0,0,0
19349,user_005842c499c5,0,0,0,0
19350,user_f9a0f764295a,0,0,0,0
19351,user_c7741518a42c,0,0,0,0
19352,user_e9d014f03b4c,0,0,0,0
19353,user_652934d6136e,0,0,0,0
19354,user_b5006bbbde9d,0,0,0,0
19355,user_985b32a27384,0,0,0,0
19356,user_01d24cacd922,0,0,0,0
19357,user_74f8e2d6b52c,0,0,0,0
19358,user_16ac744f8c74,0,0,0,0
19359,user_92e966d5f802,0,0,0,0
19360,user_48fb84a8cab4,0,0,0,0
19361,user_7d05dae2d5aa,0,0,0,0
19362,user_957ca5fa0ffe,0,0,0,0
19363,user_80bf0c3eaed3,0,0,0,0
19364,user_9d88ba244a1f,0,0,0,0
19365,user_27e4de831e9e,0,0,0,0
19366,user_27c1bd8a34aa,0,0,0,0
19367,user_b6be9c9f4cfc,0,0,0,0
19368,user_1a61bc316770,0,0,0,0
19369,user_1d62c84cbf28,0,0,0,0
19370,user_212b5a5e3d3a,0,0,0,0
19371,user_96746baa298c,0,0,0,0
19372,user_a44f109dbcab,0,0,0,0
19373,user_d0c07c6421f2,0,0,0,0
19374,user_950ab4d8f2e5,0,0,0,0
19375,user_f556efeb4b6d,0,0,0,0
19376,user_0262f883f84b,0,0,0,0
19377,user_1ad0d8063510,0,0,0,0
19378,user_f990ab8195f8,0,0,0,0
19379,user_19ca40dbff91,0,0,0,0
19380,user_90148cebe4df,0,0,0,0
19381,user_ba94f9232740,0,0,0,0
19382,user_d58179da9b10,0,0,0,0
19383,user_e4e85c0270ad,0,0,0,0
19384,user_b211be599f57,0,0,0,0
19385,user_393a5ba17dab,0,0,0,0
19386,user_2b848c637980,0,0,0,0
19387,user_c243c922ff8f,0,0,0,0
19388,user_a45de7e92ab6,0,0,0,0
19389,user_78fbc67bee54,0,0,0,0
19390,user_197006d02d43,0,0,0,0
19391,user_141f6fa58b19,0,0,0,0
19392,user_9cf6b086cec6,0,0,0,0
19393,user_220e7690dc7f,0,0,0,0
19394,user_3a1541b47426,0,0,0,0
19395,user_9d4272332af8,0,0,0,0
19396,user_cf345e4dd9df,0,0,0,0
19397,user_8601fcf20dce,0,0,0,0
19398,user_aeb34778875b,0,0,0,0
19399,user_3d96037af242,0,0,0,0
19400,user_9c6eae948a54,0,0,0,0
19401,user_ccb9614870be,0,0,0,0
19402,user_0c06f69505d3,0,0,0,0
19403,user_ed33e5ed1ab7,0,0,0,0
19404,user_3d4a71a06b61,0,0,0,0
19405,user_88d1d93be5f2,0,0,0,0
19406,user_09f085f21bd9,0,0,0,0
19407,user_2d2c1fe9aa63,0,0,0,0
19408,user_56225b93a8ee,0,0,0,0
19409,user_85da37636f12,0,0,0,0
19410,user_d870e6b3ca3b,0,0,0,0
19411,user_16e59de57241,0,0,0,0
19412,user_242e31ae567a,0,0,0,0
19413,user_b2327da434a0,0,0,0,0
19414,user_bee19cf881df,0,0,0,0
19415,user_051f3dab34f1,0,0,0,0
19416,user_769bf52e0746,0,0,0,0
19417,user_6f53c51485dc,0,0,0,0
19418,user_5ea8d5094aa2,0,0,0,0
19419,user_88958be8706d,0,0,0,0
19420,user_13fba393a37e,0,0,0,0
19421,user_23a471d916f8,0,0,0,0
19422,user_9a1d39f40484,0,0,0,0
19423,user_3211f78547a9,0,0,0,0
19424,user_4009eb816130,0,0,0,0
19425,user_ea44790ef450,0,0,0,0
19426,user_b7a8bb84054a,0,0,0,0
19427,user_e554b2747214,0,0,0,0
19428,user_4dfd35d0e134,0,0,0,0
19429,user_0ed1d3b7e778,0,0,0,0
19430,user_7e9d1e9ffb7b,0,0,0,0
19431,user_892ba869e1c6,0,0,0,0
19432,user_c886346b18a5,0,0,0,0
19433,user_ad42ced1009e,0,0,0,0
19434,user_18e6857d8d17,0,0,0,0
19435,user_3b35f1344f98,0,0,0,0
19436,user_a0384b88f1d2,0,0,0,0
19437,user_d6779c740de6,0,0,0,0
19438,user_0b21323ad21b,0,0,0,0
19439,user_b6b378677117,0,0,0,0
19440,user_48962a10d627,0,0,0,0
19441,user_1137dd541f8b,0,0,0,0
19442,user_402e82988da8,0,0,0,0
19443,user_930c8c76c572,0,0,0,0
19444,user_2ce3d86690de,0,0,0,0
19445,user_9eea88f6763b,0,0,0,0
19446,user_8f9ed2c972a4,0,0,0,0
19447,user_42b9cadbe4d0,0,0,0,0
19448,user_9e67fb859a6c,0,0,0,0
19449,user_748b424acb8a,0,0,0,0
19450,user_6a7585138d52,0,0,0,0
19451,user_7dde8cf7f779,0,0,0,0
19452,user_84f8c4e73d0d,0,0,0,0
19453,user_821cda078023,0,0,0,0
19454,user_96987d966e55,0,0,0,0
19455,user_565170eec529,0,0,0,0
19456,user_8eb194a8817c,0,0,0,0
19457,user_0715b74206c8,0,0,0,0
19458,user_d98a8434186d,0,0,0,0
19459,user_76b2cfa6b784,0,0,0,0
19460,user_e118a428ebc6,0,0,0,0
19461,user_f1a1a67ece77,0,0,0,0
19462,user_651d1878b993,0,0,0,0
19463,user_d1863322aa89,0,0,0,0
19464,user_be25186b0d4d,0,0,0,0
19465,user_73972daab25d,0,0,0,0
19466,user_33d959a6de2b,0,0,0,0
19467,user_667d6e2a2103,0,0,0,0
19468,user_87384dbfe645,0,0,0,0
19469,user_506f8a897002,0,0,0,0
19470,user_b74a55aff8b5,0,0,0,0
19471,user_fb2ba075b3e7,0,0,0,0
19472,user_e9f91860f5ff,0,0,0,0
19473,user_82a9912dd453,0,0,0,0
19474,user_265c764df23b,0,0,0,0
19475,user_59e0aa83adcb,0,0,0,0
19476,user_022e593c9e61,0,0,0,0
19477,user_613523ea53d7,0,0,0,0
19478,user_6a49eb3d8d3d,0,0,0,0
19479,user_41daac0a8b1b,0,0,0,0
19480,user_1d44501c11ed,0,0,0,0
19481,user_4f4f570642e2,0,0,0,0
19482,user_1750ed926d52,0,0,0,0
19483,user_238986f978e9,0,0,0,0
19484,user_d746e3d9caf2,0,0,0,0
19485,user_30b1f107e643,0,0,0,0
19486,user_eee0ef3eaa63,0,0,0,0
19487,user_d1fd1959938e,0,0,0,0
19488,user_28fb077b68e6,0,0,0,0
19489,user_e96f1c7cc8f6,0,0,0,0
19490,user_b81ca9a64488,0,0,0,0
19491,user_9e2063d4b928,0,0,0,0
19492,user_469d5a42dc7a,0,0,0,0
19493,user_726ca5fde71a,0,0,0,0
19494,user_9acd258ce196,0,0,0,0
19495,user_20a7079db1c6,0,0,0,0
19496,user_198b4f9305be,0,0,0,0
19497,user_c2375206fb3e,0,0,0,0
19498,user_b1beb0ff67c9,0,0,0,0
19499,user_ae2c50208511,0,0,0,0
19500,user_c55559e0f694,0,0,0,0
19501,user_1fb335e555f2,0,0,0,0
19502,user_4927e25982ef,0,0,0,0
19503,user_22b391f5eeb6,0,0,0,0
19504,user_2bcc32104c25,0,0,0,0
19505,user_b8326e46b26d,0,0,0,0
19506,user_45e81551aa97,0,0,0,0
19507,user_d4cf1309d670,0,0,0,0
19508,user_c6bb4c566a94,0,0,0,0
19509,user_314af56fb123,0,0,0,0
19510,user_6191a5ed27a0,0,0,0,0
19511,user_d7cbadfb32f3,0,0,0,0
19512,user_95179709a056,0,0,0,0
19513,user_4ea0ce74fc44,0,0,0,0
19514,user_2a18db11ebc4,0,0,0,0
19515,user_19ea91cee1e4,0,0,0,0
19516,user_8178eae22d52,0,0,0,0
19517,user_eeac1f332ed7,0,0,0,0
19518,user_81dcdd309347,0,0,0,0
19519,user_2af1645d37a2,0,0,0,0
19520,user_1c47ca06ecbc,0,0,0,0
19521,user_8ee438ad265e,0,0,0,0
19522,user_f2c93c0feae9,0,0,0,0
19523,user_f9be1c974f57,0,0,0,0
19524,user_a7f43a9d87dd,0,0,0,0
19525,user_e45f74b17667,0,0,0,0
19526,user_f028b1080405,0,0,0,0
19527,user_02d24785bb6e,0,0,0,0
19528,user_17dea6b59886,0,0,0,0
19529,user_4416c28dea4b,0,0,0,0
19530,user_f13a99198763,0,0,0,0
19531,user_e67d322ac4ae,0,0,0,0
19532,user_6f6105479dc1,0,0,0,0
19533,user_80fe18b158c5,0,0,0,0
19534,user_737811b8a0cd,0,0,0,0
19535,user_0328bed2ad81,0,0,0,0
19536,user_4c887db654f0,0,0,0,0
19537,user_c78ddad9e37f,0,0,0,0
19538,user_7f73fc1c0499,0,0,0,0
19539,user_7af3cd78be41,0,0,0,0
19540,user_cf0fda222378,0,0,0,0
19541,user_77e708ed3c2b,0,0,0,0
19542,user_70775f9ce352,0,0,0,0
19543,user_c6f45173e5cf,0,0,0,0
19544,user_bd88d526203f,0,0,0,0
19545,user_8d4b340bade4,0,0,0,0
19546,user_fd3f200c446b,0,0,0,0
19547,user_5e923c93c5b3,0,0,0,0
19548,user_ed424b4caa9f,0,0,0,0
19549,user_7ea489a5e4da,0,0,0,0
19550,user_a2c85293ca92,0,0,0,0
